fecha,ayacucho,caicara,ciudad_bolivar,palua
2003/11/10,47.42,30.49,12.78,7.96
2003/11/11,47.44,30.49,12.78,8.01
2003/11/12,47.46,30.49,12.76,8.03
2003/11/13,47.46,30.49,12.74,8.00
2003/11/14,47.45,30.49,12.72,7.99
2003/11/15,47.41,30.46,12.70,7.94
2003/11/16,47.40,30.44,12.66,7.90
2003/11/17,47.38,30.40,12.60,7.82
2003/11/18,47.33,30.36,12.54,7.77
2003/11/19,47.30,30.32,12.50,7.81
2003/11/20,47.22,30.25,12.44,7.79
2003/11/21,47.13,30.19,12.40,7.71
2003/11/22,47.05,30.15,12.30,7.71
2003/11/23,46.97,30.09,12.28,7.59
2003/11/24,46.88,30.02,12.14,7.53
2003/11/25,46.80,29.93,12.06,7.44
2003/11/26,46.72,29.80,12.04,7.44
2003/11/27,46.64,29.67,12.00,7.44
2003/11/28,46.55,29.53,11.90,7.39
2003/11/29,46.47,29.38,11.82,7.28
2003/11/30,46.39,29.28,11.74,7.14
2003/12/01,46.30,29.18,11.64,7.02
2003/12/02,46.22,29.08,11.42,6.97
2003/12/03,46.14,28.96,11.36,6.90
2003/12/04,46.05,28.80,11.30,6.83
2003/12/05,45.97,28.66,11.20,6.77
2003/12/06,45.89,28.64,11.02,6.61
2003/12/07,45.81,28.38,10.76,6.44
2003/12/08,45.72,28.28,10.70,6.23
2003/12/09,45.64,28.16,10.66,6.18
2003/12/10,45.56,28.05,10.60,6.13
2003/12/11,45.47,27.90,10.16,6.02
2003/12/12,45.39,27.77,10.00,5.91
2003/12/13,45.31,27.67,9.86,5.78
2003/12/14,45.22,27.60,9.58,5.56
2003/12/15,45.14,27.54,9.52,5.45
2003/12/16,45.06,27.44,9.46,5.42
2003/12/17,44.98,27.33,9.36,5.35
2003/12/18,44.89,27.16,9.28,5.29
2003/12/19,44.81,26.99,9.16,5.21
2003/12/20,44.73,26.80,9.00,5.17
2003/12/21,44.64,26.64,8.86,5.13
2003/12/22,44.56,26.50,8.75,4.84
2003/12/23,44.48,26.34,8.60,4.76
2003/12/24,44.39,26.20,8.48,4.63
2003/12/25,44.31,26.10,8.35,4.52
2003/12/26,44.23,25.98,8.15,4.40
2003/12/27,44.15,25.88,7.96,4.34
2003/12/28,44.06,25.80,7.82,4.17
2003/12/29,43.98,25.73,7.66,4.03
2003/12/30,43.90,25.65,7.50,3.98
2003/12/31,43.81,25.55,7.40,3.84
2004/01/01,43.73,25.45,7.30,3.70
2004/01/02,43.71,25.35,7.20,3.69
2004/01/03,43.64,25.25,7.10,3.66
2004/01/04,43.88,25.17,7.05,3.66
2004/01/05,43.51,25.07,7.00,3.51
2004/01/06,43.44,24.98,6.86,3.57
2004/01/07,43.35,24.90,6.80,3.56
2004/01/08,43.26,24.81,6.80,3.54
2004/01/09,43.19,24.71,6.70,3.53
2004/01/10,43.12,24.60,6.68,3.51
2004/01/11,43.08,24.50,6.62,3.48
2004/01/12,43.02,24.39,6.56,3.32
2004/01/13,42.97,24.35,6.48,3.38
2004/01/14,42.91,24.30,6.30,3.38
2004/01/15,42.88,24.24,6.30,3.30
2004/01/16,42.78,24.17,6.30,3.19
2004/01/17,42.69,24.10,6.28,3.14
2004/01/18,42.60,24.02,6.00,3.00
2004/01/19,42.47,23.99,5.85,2.87
2004/01/20,42.33,23.84,5.74,2.95
2004/01/21,42.19,23.74,5.64,2.94
2004/01/22,42.07,23.62,5.58,2.87
2004/01/23,41.95,23.48,5.50,2.81
2004/01/24,41.92,23.36,5.36,2.73
2004/01/25,41.85,23.24,5.26,2.66
2004/01/26,41.75,23.13,5.10,2.49
2004/01/27,41.65,23.04,5.00,2.51
2004/01/28,41.57,22.94,4.84,2.45
2004/01/29,41.48,22.85,4.58,2.37
2004/01/30,41.38,22.78,4.52,2.27
2004/01/31,41.29,22.68,4.40,2.18
2004/02/01,41.14,22.63,4.36,2.04
2004/02/02,41.07,22.56,4.28,1.99
2004/02/03,41.01,22.48,4.16,2.03
2004/02/04,40.94,22.36,4.08,2.02
2004/02/05,40.88,22.30,4.00,2.07
2004/02/06,40.83,22.22,3.90,2.08
2004/02/07,40.77,22.17,3.82,2.02
2004/02/08,40.73,22.10,3.76,1.93
2004/02/09,40.68,22.08,3.76,1.86
2004/02/10,40.63,22.04,3.60,1.82
2004/02/11,40.59,21.96,3.58,2.02
2004/02/12,40.54,21.89,3.50,1.93
2004/02/13,40.54,21.84,3.48,1.87
2004/02/14,40.50,21.80,3.40,1.77
2004/02/15,40.46,21.77,3.36,1.63
2004/02/16,40.43,21.73,3.22,1.54
2004/02/17,40.39,21.68,3.16,1.53
2004/02/18,40.33,21.62,3.10,1.63
2004/02/19,40.30,21.58,3.14,1.73
2004/02/20,40.24,21.56,3.08,1.72
2004/02/21,40.24,21.54,3.10,1.78
2004/02/22,40.22,21.50,3.06,1.74
2004/02/23,40.19,21.48,2.94,1.64
2004/02/24,40.18,21.44,2.90,1.64
2004/02/25,40.18,21.40,2.88,1.60
2004/02/26,40.18,21.36,2.86,1.59
2004/02/27,40.19,21.34,2.82,1.56
2004/02/28,40.23,21.32,2.80,1.52
2004/02/29,40.26,21.30,2.70,
2004/03/01,40.30,21.28,2.66,1.31
2004/03/02,40.40,21.28,2.66,1.28
2004/03/03,40.48,21.28,2.68,1.37
2004/03/04,40.53,21.31,2.68,1.44
2004/03/05,40.56,21.37,2.72,1.50
2004/03/06,40.59,21.45,2.72,1.51
2004/03/07,40.60,21.53,2.74,1.52
2004/03/08,40.59,21.60,2.76,1.51
2004/03/09,40.57,21.65,2.84,1.46
2004/03/10,40.54,21.72,2.90,1.57
2004/03/11,40.52,21.84,2.98,1.62
2004/03/12,40.52,21.93,3.00,1.66
2004/03/13,40.56,21.98,3.02,1.67
2004/03/14,40.60,21.93,3.08,1.62
2004/03/15,40.64,21.87,3.10,1.44
2004/03/16,40.68,21.85,3.14,1.41
2004/03/17,40.72,21.78,3.16,1.65
2004/03/18,40.77,21.74,3.18,1.69
2004/03/19,40.80,21.67,3.20,1.75
2004/03/20,40.80,21.60,3.22,1.75
2004/03/21,40.78,21.67,3.24,1.73
2004/03/22,40.72,21.84,3.12,1.73
2004/03/23,40.66,21.88,3.10,1.70
2004/03/24,40.59,21.86,3.08,1.74
2004/03/25,40.56,21.79,3.12,1.74
2004/03/26,40.54,21.70,3.14,1.67
2004/03/27,40.56,21.64,3.10,1.64
2004/03/28,40.57,21.59,3.16,1.58
2004/03/29,40.58,21.54,3.14,1.44
2004/03/30,40.61,21.53,2.92,1.47
2004/03/31,40.65,21.51,2.90,1.49
2004/04/01,40.69,21.50,2.90,1.51
2004/04/02,40.71,21.50,2.86,1.48
2004/04/03,40.75,21.54,2.86,1.54
2004/04/04,40.84,21.60,2.84,1.56
2004/04/05,40.93,21.65,2.88,1.55
2004/04/06,41.06,21.72,2.90,1.57
2004/04/07,41.16,21.80,2.94,1.67
2004/04/08,41.23,21.88,2.98,1.71
2004/04/09,41.27,21.98,3.00,1.74
2004/04/10,41.31,22.10,3.10,1.68
2004/04/11,41.32,22.20,3.10,1.62
2004/04/12,41.35,22.33,3.18,1.61
2004/04/13,41.38,22.46,3.28,1.69
2004/04/14,41.40,22.58,3.38,1.72
2004/04/15,41.50,22.63,3.42,1.75
2004/04/16,41.55,22.64,3.55,1.81
2004/04/17,41.63,22.64,3.66,1.83
2004/04/18,41.72,22.64,3.72,1.89
2004/04/19,41.84,22.67,3.76,1.84
2004/04/20,41.99,22.73,3.80,1.91
2004/04/21,42.15,22.84,3.88,1.97
2004/04/22,42.33,22.90,3.92,1.99
2004/04/23,42.46,23.00,4.00,2.01
2004/04/24,42.60,23.17,4.10,1.97
2004/04/25,42.74,23.33,4.18,1.97
2004/04/26,42.90,23.52,4.28,1.98
2004/04/27,43.04,23.72,4.42,2.03
2004/04/28,43.23,23.91,4.50,2.09
2004/04/29,43.36,24.11,4.72,2.15
2004/04/30,43.38,24.35,4.84,2.26
2004/05/01,43.62,24.58,5.10,2.39
2004/05/02,43.73,24.73,5.36,2.51
2004/05/03,43.86,24.93,5.56,2.59
2004/05/04,44.02,25.14,5.82,2.83
2004/05/05,44.18,25.34,6.10,2.97
2004/05/06,44.34,25.46,6.30,3.11
2004/05/07,44.54,25.57,6.55,3.33
2004/05/08,44.76,25.69,6.75,3.45
2004/05/09,44.97,25.83,6.93,3.54
2004/05/10,45.08,26.02,7.09,3.59
2004/05/11,45.41,26.27,7.20,3.73
2004/05/12,45.63,26.48,7.38,3.86
2004/05/13,45.80,26.68,7.54,3.99
2004/05/14,46.07,26.88,7.80,4.09
2004/05/15,46.23,27.09,8.02,4.25
2004/05/16,46.38,27.30,8.20,4.41
2004/05/17,46.54,27.50,8.48,4.51
2004/05/18,46.60,27.70,8.60,4.70
2004/05/19,46.82,27.86,9.00,4.94
2004/05/20,47.05,28.04,9.22,5.14
2004/05/21,47.25,28.24,9.50,5.34
2004/05/22,47.29,28.40,9.68,5.52
2004/05/23,47.62,28.58,9.83,5.68
2004/05/24,47.72,28.78,9.95,5.62
2004/05/25,47.82,28.90,10.20,5.81
2004/05/26,47.92,29.00,10.40,5.98
2004/05/27,48.00,29.09,10.52,6.12
2004/05/28,48.14,29.19,10.60,6.21
2004/05/29,48.24,29.33,10.72,6.21
2004/05/30,48.36,29.46,10.87,6.23
2004/05/31,48.48,29.61,11.10,6.39
2004/06/01,48.54,29.75,11.38,6.64
2004/06/02,48.73,29.88,11.60,6.84
2004/06/03,48.84,29.98,11.74,6.98
2004/06/04,48.92,30.09,11.86,7.11
2004/06/05,49.00,30.19,12.00,7.27
2004/06/06,49.10,30.29,12.08,7.26
2004/06/07,49.20,30.38,12.14,7.29
2004/06/08,49.29,30.43,12.20,7.43
2004/06/09,49.34,30.53,12.30,7.50
2004/06/10,49.42,30.63,12.38,7.55
2004/06/11,49.47,30.73,12.48,7.63
2004/06/12,49.52,30.81,12.58,7.75
2004/06/13,49.60,30.90,12.68,7.78
2004/06/14,49.64,31.00,12.78,7.85
2004/06/15,49.73,31.08,12.90,8.03
2004/06/16,49.79,31.14,13.05,8.03
2004/06/17,49.90,31.20,13.06,8.15
2004/06/18,50.04,31.26,13.10,8.20
2004/06/19,50.06,31.36,13.15,8.25
2004/06/20,50.25,31.45,13.18,8.25
2004/06/21,50.35,31.54,13.26,8.25
2004/06/22,50.38,31.61,13.30,8.34
2004/06/23,50.45,31.71,13.40,8.42
2004/06/24,50.49,31.76,13.50,8.49
2004/06/25,50.52,31.82,13.60,8.55
2004/06/26,50.54,31.88,13.66,8.61
2004/06/27,50.57,31.92,13.70,8.61
2004/06/28,50.59,31.98,13.72,8.65
2004/06/29,50.62,32.05,13.76,8.73
2004/06/30,50.65,32.10,13.80,8.76
2004/07/01,50.78,32.16,13.80,8.81
2004/07/02,50.82,32.21,13.88,8.84
2004/07/03,50.88,32.26,13.94,8.89
2004/07/04,50.98,32.33,14.02,8.93
2004/07/05,51.00,32.45,14.18,8.98
2004/07/06,51.05,32.56,14.20,9.03
2004/07/07,51.16,32.66,14.32,9.14
2004/07/08,51.24,32.76,14.44,9.22
2004/07/09,51.26,32.84,14.54,9.31
2004/07/10,51.19,32.90,14.64,9.41
2004/07/11,51.15,32.96,14.74,9.50
2004/07/12,51.11,32.99,14.84,9.50
2004/07/13,51.07,33.04,14.90,9.60
2004/07/14,51.06,33.06,15.00,9.71
2004/07/15,51.04,33.09,15.06,9.78
2004/07/16,51.11,33.12,15.20,9.85
2004/07/17,51.18,33.22,15.20,9.88
2004/07/18,51.19,33.24,15.20,9.95
2004/07/19,51.19,33.27,15.35,9.95
2004/07/20,51.17,33.30,15.44,9.99
2004/07/21,51.27,33.35,15.50,10.11
2004/07/22,51.34,33.39,15.55,10.15
2004/07/23,51.30,33.42,15.60,10.19
2004/07/24,51.26,33.43,15.56,10.18
2004/07/25,51.18,33.45,15.66,10.17
2004/07/26,51.16,33.49,15.68,10.23
2004/07/27,51.22,33.53,15.72,10.29
2004/07/28,51.18,33.56,15.76,10.32
2004/07/29,51.18,33.57,15.80,10.37
2004/07/30,51.19,33.60,15.86,10.37
2004/07/31,51.18,33.62,15.90,10.38
2004/08/01,51.18,33.64,16.00,10.40
2004/08/02,51.16,33.65,16.02,10.47
2004/08/03,51.12,33.65,16.06,10.55
2004/08/04,51.05,33.65,16.06,10.55
2004/08/05,51.02,33.65,16.06,10.56
2004/08/06,50.98,33.66,16.05,10.52
2004/08/07,51.06,33.68,16.02,10.50
2004/08/08,51.04,33.70,16.02,10.50
2004/08/09,51.06,33.70,16.06,10.51
2004/08/10,51.06,33.74,16.04,10.55
2004/08/11,51.11,33.76,16.11,10.59
2004/08/12,51.18,33.78,16.12,10.60
2004/08/13,51.11,33.79,16.16,10.63
2004/08/14,51.11,33.80,16.18,10.63
2004/08/15,51.08,33.80,16.20,10.64
2004/08/16,51.07,33.80,16.26,10.65
2004/08/17,51.06,33.85,16.30,10.66
2004/08/18,51.06,33.85,16.30,10.73
2004/08/19,51.07,33.85,16.34,10.74
2004/08/20,51.10,33.85,16.36,10.76
2004/08/21,51.21,33.86,16.36,10.80
2004/08/22,51.26,33.88,16.38,10.77
2004/08/23,51.24,33.88,16.38,10.76
2004/08/24,51.20,33.87,16.40,10.79
2004/08/25,51.12,33.85,16.42,10.79
2004/08/26,51.06,33.84,16.43,10.79
2004/08/27,51.03,33.83,16.38,10.81
2004/08/28,50.96,33.83,16.40,10.82
2004/08/29,50.91,33.82,16.38,10.79
2004/08/30,50.83,33.79,16.36,10.79
2004/08/31,50.73,33.75,16.34,10.79
2004/09/01,50.71,33.72,16.34,10.78
2004/09/02,50.65,33.67,16.32,10.77
2004/09/03,50.59,33.63,16.30,10.80
2004/09/04,50.54,33.61,16.28,10.77
2004/09/05,50.46,33.58,16.28,10.76
2004/09/06,50.37,33.54,16.22,10.69
2004/09/07,50.28,33.49,16.22,10.71
2004/09/08,50.20,33.44,16.15,10.65
2004/09/09,50.12,33.40,16.12,10.65
2004/09/10,50.05,33.40,16.08,10.61
2004/09/11,50.02,33.36,16.06,10.59
2004/09/12,49.98,33.30,16.04,10.55
2004/09/13,49.94,33.28,16.00,10.52
2004/09/14,49.94,33.24,16.00,10.52
2004/09/15,50.02,33.23,15.90,10.52
2004/09/16,50.02,33.19,15.94,10.55
2004/09/17,50.02,33.16,15.90,10.55
2004/09/18,49.95,33.13,15.88,10.51
2004/09/19,49.95,33.10,15.84,10.47
2004/09/20,49.86,33.08,15.80,10.35
2004/09/21,49.82,33.04,15.77,10.35
2004/09/22,49.74,33.00,15.73,10.37
2004/09/23,49.64,32.96,15.70,10.32
2004/09/24,49.55,32.90,15.62,10.35
2004/09/25,49.51,32.84,15.58,10.27
2004/09/26,49.47,32.78,15.50,10.22
2004/09/27,49.39,32.70,15.40,10.11
2004/09/28,49.36,32.65,15.32,10.07
2004/09/29,49.25,32.60,15.28,10.03
2004/09/30,49.14,32.54,15.16,9.99
2004/10/01,49.02,32.48,15.08,9.91
2004/10/02,48.99,32.41,15.02,9.84
2004/10/03,48.91,32.35,14.90,9.74
2004/10/04,48.81,32.30,14.82,9.69
2004/10/05,48.78,32.27,14.76,9.68
2004/10/06,48.68,32.23,14.70,9.63
2004/10/07,48.67,32.20,14.64,9.58
2004/10/08,48.64,32.18,14.54,9.53
2004/10/09,48.61,32.14,14.54,9.46
2004/10/10,48.51,32.11,14.50,9.43
2004/10/11,48.50,32.08,14.46,9.35
2004/10/12,48.42,32.04,14.46,9.36
2004/10/13,48.36,31.99,14.36,9.30
2004/10/14,48.25,31.94,14.32,9.28
2004/10/15,48.20,31.90,14.28,9.25
2004/10/16,48.11,31.86,14.16,9.18
2004/10/17,48.06,31.80,14.10,9.12
2004/10/18,47.98,31.72,14.04,9.05
2004/10/19,47.85,31.70,13.92,9.03
2004/10/20,47.70,31.64,13.84,8.92
2004/10/21,47.58,31.54,13.82,8.92
2004/10/22,47.47,31.47,13.78,8.87
2004/10/23,47.35,31.35,13.70,8.83
2004/10/24,47.24,31.27,13.66,8.74
2004/10/25,47.12,31.02,13.56,8.69
2004/10/26,47.01,30.90,13.46,8.63
2004/10/27,46.89,30.72,13.36,8.56
2004/10/28,46.77,30.56,13.20,8.43
2004/10/29,46.66,30.43,13.04,8.34
2004/10/30,46.54,30.30,12.90,8.25
2004/10/31,46.43,30.20,12.64,8.13
2004/11/01,46.31,30.10,12.60,7.90
2004/11/02,46.23,29.96,12.42,7.83
2004/11/03,46.09,29.84,12.28,7.72
2004/11/04,46.07,29.73,12.20,7.62
2004/11/05,46.00,29.62,12.02,7.50
2004/11/06,45.96,29.49,11.92,7.45
2004/11/07,45.88,29.39,11.80,7.33
2004/11/08,45.84,29.29,11.62,7.13
2004/11/09,45.80,29.19,11.54,7.07
2004/11/10,45.78,29.12,11.48,6.99
2004/11/11,45.71,29.04,11.36,6.88
2004/11/12,45.65,28.96,11.12,6.80
2004/11/13,45.58,28.95,11.02,6.75
2004/11/14,45.56,28.85,10.90,6.65
2004/11/15,45.54,28.82,10.82,6.54
2004/11/16,45.54,28.79,10.78,6.53
2004/11/17,45.54,28.73,10.80,6.53
2004/11/18,45.55,28.65,10.80,6.53
2004/11/19,45.53,28.60,10.74,6.46
2004/11/20,45.46,28.50,10.68,6.43
2004/11/21,45.49,28.44,10.54,6.32
2004/11/22,45.47,28.40,10.46,6.23
2004/11/23,45.40,28.35,10.38,6.23
2004/11/24,45.36,28.28,10.32,6.17
2004/11/25,45.26,28.20,10.20,6.11
2004/11/26,45.26,28.13,10.12,6.07
2004/11/27,45.24,28.02,10.04,6.07
2004/11/28,45.22,27.95,9.94,5.86
2004/11/29,45.21,27.87,9.82,5.73
2004/11/30,45.21,27.79,9.74,5.70
2004/12/01,45.19,27.70,9.74,5.70
2004/12/02,45.23,27.65,9.66,5.66
2004/12/03,45.27,27.60,9.58,5.61
2004/12/04,45.31,27.60,9.50,5.59
2004/12/05,45.30,27.59,9.42,5.53
2004/12/06,45.30,27.54,9.40,5.48
2004/12/07,45.27,27.47,9.36,5.48
2004/12/08,45.23,27.38,9.30,5.48
2004/12/09,45.23,27.30,9.22,5.44
2004/12/10,45.20,27.24,9.12,5.40
2004/12/11,45.17,27.16,9.06,5.36
2004/12/12,45.10,27.09,9.02,5.31
2004/12/13,45.06,27.00,8.92,5.27
2004/12/14,45.00,26.92,8.80,5.07
2004/12/15,44.96,26.85,8.72,4.95
2004/12/16,44.89,26.80,8.70,4.87
2004/12/17,44.82,26.75,8.62,4.68
2004/12/18,44.74,26.69,8.60,4.64
2004/12/19,44.68,26.57,8.58,4.73
2004/12/20,44.61,26.47,8.44,4.68
2004/12/21,44.57,26.36,8.34,4.65
2004/12/22,44.53,26.30,8.20,4.55
2004/12/23,44.45,26.27,8.08,4.50
2004/12/24,44.37,26.22,8.00,4.36
2004/12/25,44.26,26.15,7.94,4.32
2004/12/26,44.18,26.04,7.88,4.26
2004/12/27,44.09,25.90,7.78,4.11
2004/12/28,43.99,25.80,7.68,4.11
2004/12/29,43.85,25.70,7.59,4.03
2004/12/30,43.72,25.49,7.44,3.99
2004/12/31,43.57,25.30,7.28,3.90
2005/01/01,43.42,25.16,7.14,3.74
2005/01/02,43.26,24.98,7.00,3.52
2005/01/03,43.12,24.76,6.95,3.48
2005/01/04,42.98,24.61,6.80,3.43
2005/01/05,42.84,24.46,6.74,3.33
2005/01/06,42.72,24.30,6.68,3.22
2005/01/07,42.60,24.18,6.28,3.14
2005/01/08,42.51,24.03,6.18,3.07
2005/01/09,42.42,23.92,6.10,3.02
2005/01/10,42.36,23.84,6.06,2.99
2005/01/11,42.34,23.74,6.00,3.08
2005/01/12,42.32,23.64,5.94,3.17
2005/01/13,42.32,23.50,6.12,3.24
2005/01/14,42.31,23.48,6.00,3.18
2005/01/15,42.32,23.50,5.88,3.06
2005/01/16,42.32,23.60,5.70,2.90
2005/01/17,42.30,23.62,5.60,2.75
2005/01/18,42.28,23.64,5.58,2.75
2005/01/19,42.24,23.64,5.62,2.76
2005/01/20,42.22,23.60,5.64,2.71
2005/01/21,42.20,23.56,5.62,2.71
2005/01/22,42.15,23.51,5.54,2.75
2005/01/23,42.13,23.50,5.44,2.65
2005/01/24,42.08,23.49,5.38,2.72
2005/01/25,42.01,23.46,5.30,2.67
2005/01/26,41.96,23.47,5.24,2.62
2005/01/27,41.88,23.36,5.24,2.62
2005/01/28,41.80,23.28,5.18,2.62
2005/01/29,41.72,23.19,5.18,2.63
2005/01/30,41.66,23.10,5.18,2.59
2005/01/31,41.58,23.01,5.16,2.54
2005/02/01,41.52,22.97,5.00,2.52
2005/02/02,41.46,22.85,4.82,2.49
2005/02/03,41.38,22.77,4.72,2.40
2005/02/04,41.32,22.70,4.62,2.31
2005/02/05,41.26,22.66,4.56,2.21
2005/02/06,41.26,22.56,4.50,2.19
2005/02/07,41.27,22.50,4.40,2.16
2005/02/08,41.30,22.44,4.32,2.16
2005/02/09,41.35,22.40,4.30,2.19
2005/02/10,41.42,22.39,4.20,2.25
2005/02/11,41.52,22.40,4.20,2.21
2005/02/12,41.66,22.44,4.15,2.24
2005/02/13,41.83,22.46,4.12,2.19
2005/02/14,41.96,22.55,4.20,2.04
2005/02/15,42.04,22.65,4.20,2.07
2005/02/16,42.08,22.75,4.28,2.07
2005/02/17,42.10,22.86,4.28,2.00
2005/02/18,42.10,22.96,4.33,2.04
2005/02/19,42.10,23.02,4.38,2.08
2005/02/20,42.08,23.17,4.40,2.14
2005/02/21,42.00,23.35,4.46,2.10
2005/02/22,41.91,23.43,4.50,2.09
2005/02/23,41.80,23.40,4.61,2.23
2005/02/24,41.70,23.30,4.70,2.25
2005/02/25,41.62,23.18,4.80,2.43
2005/02/26,41.54,23.06,4.82,2.45
2005/02/27,41.50,22.96,4.70,2.49
2005/02/28,41.46,22.80,4.70,2.44
2005/03/01,41.42,22.70,4.68,2.40
2005/03/02,41.36,22.60,4.46,2.32
2005/03/03,41.30,22.53,4.40,2.27
